曲柄转角(度),时间(s),工作阻力(N),O1水平反力(N),O1垂直反力(N),O1反力大小(N),O2水平反力(N),O2垂直反力(N),O2反力大小(N),平衡力矩(N·m)
31.086350974930358,0.10573588766983115,4543.698138333671,-2726.2688478294754,-446.35499999999996,2762.566671895984,-1817.5125652196505,-191.295,1827.551832850799,192.3756599236753
32.089136490250695,0.10914672275595474,4674.893979809385,-2804.9864635230474,-446.35499999999996,2840.2784804614726,-1869.9909756820318,-191.295,1879.749990333086,203.6454505956317
33.09192200557103,0.11255755784207834,4804.657859197963,-2882.8448514934803,-446.35499999999996,2917.195095259737,-1921.8965676623204,-191.295,1931.39332965018,215.10777793228706
34.09470752089136,0.11596839292820192,4932.95002865563,-2959.8201636326085,-446.35499999999996,2993.2871875366654,-1973.2134424217393,-191.295,1982.4643922095677,226.74859895312662
35.097493036211695,0.11937922801432549,5059.731191136606,-3035.888822367374,-446.35499999999996,3068.526312059286,-2023.9258815782496,-191.295,2032.9460767928142,238.55365199749704
36.10027855153203,0.12279006310044908,5184.962512430144,-3111.0275278766994,-446.35499999999996,3142.884831684357,-2074.0183519178,-191.295,2082.821620090599,250.50847419716868
37.10306406685236,0.12620089818657268,5308.605633055796,-3185.213265223486,-446.35499999999996,3216.335854816885,-2123.475510148991,-191.295,2132.074581065943,262.59841919540474
38.1058495821727,0.12961173327269626,5430.622680013267,-3258.4233113995783,-446.35499999999996,3288.8531834512155,-2172.2822075997187,-191.295,2180.688828439149,274.8086750908304
39.108635097493035,0.13302256835881984,5550.976278383258,-3330.635242281546,-446.35499999999996,3360.411269941948,-2220.4234948543644,-191.295,2228.648530730288,287.12428258411813
40.11142061281336,0.13643340344494342,5669.62956277574,-3401.8269394951726,-446.35499999999996,3430.985181008524,-2267.884626330115,-191.295,2275.9381484059463,299.53015330525585
41.1142061281337,0.139844238531067,5786.546188622152,-3471.9765971865404,-446.35499999999996,3500.550567758739,-2314.651064791027,-191.295,2322.5424277638576,312.01108829894537
42.116991643454035,0.14325507361719061,5901.690343308068,-3541.0627286976555,-446.35499999999996,3569.083640739831,-2360.708485798437,-191.295,2368.4463962576287,324.5517966454827
43.11977715877437,0.1466659087033142,6015.026757142932,-3609.0641731445717,-446.35499999999996,3636.5611492041094,-2406.042782096381,-191.295,2413.635359018237,337.13691419430955
44.1225626740947,0.15007674378943778,6126.520714163469,-3675.960101895973,-446.35499999999996,3702.960363919124,-2450.640067930649,-191.295,2458.0948963724195,349.7510223872811
45.12534818941504,0.15348757887556136,6236.138062767512,-3741.7300249502687,-446.35499999999996,3768.25906296785,-2494.4866833001797,-191.295,2501.8108621930096,362.3786671485925
